id_monitor,timestamp,cpu_percent,ram_percent,disk_usage_percent,bytes_sent_per_sec,bytes_recv_per_sec,bpm_status,pa_status,spo2_status,resp_status,temperatura_status,pic_status,pvc_status,ecg_status,etco2_status
5,29-04-2026 10_44_38,10.95510875,22.42933597,36.3,99.95879276,430.9844668,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_45_04,15.89626853,25.63706681,36.3,172.272,456.1240563,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 10_45_31,10.12118608,22.80916684,36.3,569.0016097,1135.497223,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_45_57,30.50543585,30.76201187,36.3,29.82644002,177.1722195,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo
5,29-04-2026 10_46_25,12.61256149,24.23459783,36.3,48.91307374,316.5077051,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_46_51,18.44011996,26.26786033,36.3,68.93830986,275.6056901,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_47_17,16.93712847,25.36528242,36.3,73.61070423,197.1914366,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_47_44,19.23889417,25.29835666,36.3,597.5457167,828.4555427,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo,Ativo,Inativo
5,29-04-2026 10_48_11,23.93878062,25.67729217,36.3,12.73842254,24.24726761,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo
5,29-04-2026 10_48_40,12.82139853,22.78109766,36.3,284.957505,276.8305835,Inativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo
5,29-04-2026 10_49_06,20.6753591,27.02511639,36.3,12.14608696,154.249602,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 10_49_33,19.10756199,23.5785655,36.3,59.87222535,162.7960563,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_49_59,14.02506583,24.3532134,36.3,25.24732394,96.03241094,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_50_27,10.43625879,21.35003779,36.3,0,407.0870166,Inativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo
5,29-04-2026 10_50_54,14.51825199,25.02322103,36.3,9.277282519,203.6373157,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 10_51_21,12.84010913,24.69422854,36.3,190.92686,374.3894615,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Ativo
5,29-04-2026 10_51_48,19.12637713,27.99179941,36.3,10.54941825,155.5896632,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 10_52_15,15.28843955,25.21066133,36.3,11.63035626,344.2238277,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 10_52_42,19.87313813,26.48974562,36.3,9.459549296,287.4916056,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 10_53_08,18.01761208,26.02059895,36.3,46.44523944,296.3773521,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_53_34,23.1661706,30.18780832,36.3,4.136424702,119.7923727,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo
5,29-04-2026 10_54_03,11.01476993,22.93668999,36.3,89.33439181,322.5815109,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo
5,29-04-2026 10_54_29,15.33036542,24.35167331,36.3,6666.883775,8983.48969,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo
5,29-04-2026 10_54_56,13.27157752,23.96909264,36.3,5029.580765,18277.4231,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_55_23,16.12498261,27.35729235,36.3,760.9107539,871.9681193,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
5,29-04-2026 10_55_51,12.90992084,22.67752033,36.3,11581.26718,14463.06887,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo,Inativo,Ativo
5,29-04-2026 10_56_18,8.873723836,23.88366263,36.3,115.893265,2375.007119,Inativo,Inativo,Inativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_56_44,22.20702689,27.75525456,36.3,4254.780676,2709.906761,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_57_11,16.04954764,26.56250989,36.3,12208.88451,9709.804474,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 10_57_38,8.900256355,25.82193138,36.3,855.3089885,1709.097772,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 10_58_04,18.19159879,26.38047806,36.3,2017.146423,2585.178423,Ativo,Inativo,Ativo,Inativo,Ativo,Ativo,Inativo,Ativo,Ativo
5,29-04-2026 10_58_31,11.16010933,25.56150732,36.3,341.9396378,322.875332,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 10_58_58,18.67232478,23.82231626,36.3,496.0607324,334.8221408,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo
5,29-04-2026 10_59_26,3.891731767,20.47589296,36.3,1824.824113,1688.357408,Inativo,Inativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo
5,29-04-2026 10_59_52,14.10577916,24.88411442,36.3,532.0627606,334.0352113,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_00_19,15.33962533,25.38823799,36.3,646.2622701,664.8694615,Inativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 11_00_46,27.71439375,24.83614227,36.3,423.1863809,317.8611635,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo
5,29-04-2026 11_01_13,19.66615114,26.65979506,36.3,2228.60507,2252.361127,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_01_41,7.641767806,21.1610772,36.3,59.46985915,358.2142254,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_02_07,15.61957058,24.01093058,36.3,12.94250207,124.8482519,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo
5,29-04-2026 11_02_34,16.12838153,28.06322384,36.3,25.25476056,156.2478873,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_03_00,18.44261945,25.49382088,36.3,95.5503662,196.0910986,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_03_27,16.96736541,25.03613815,36.3,188.4540845,5086.618085,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo
5,29-04-2026 11_03_54,18.27718846,25.20662809,36.3,10.12891466,158.9864457,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_04_20,14.22070562,25.01818428,36.3,121.1905882,248.589826,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_04_46,15.58805378,27.02485428,36.3,157.3639437,5069.239493,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Ativo,Ativo,Ativo
5,29-04-2026 11_05_13,11.13216689,25.40174051,36.3,113.5644266,3900.229698,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_05_40,13.33837325,24.2830008,36.3,167.502237,4523.592046,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_06_06,12.7903679,23.08811839,36.3,337.1628974,3473.326761,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_06_34,14.83663224,24.24914043,36.3,28.83525151,863.1898592,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo,Inativo
5,29-04-2026 11_07_01,15.4256484,22.82363623,36.3,192.8727565,316.9144467,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo,Ativo,Ativo,Ativo
5,29-04-2026 11_07_28,15.29733045,24.33775216,36.3,28.40249497,292.8850704,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_07_54,19.04709523,25.09926668,36.3,194.717666,4404.072193,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_08_21,12.23051533,24.09923757,36.3,812.8078873,5635.105111,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Ativo
5,29-04-2026 11_08_48,10.93759144,21.80519867,36.3,23.85751601,455.6698592,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo
5,29-04-2026 11_09_14,24.20800082,29.590531,36.3,40.56622168,812.5583344,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Ativo,Ativo
5,29-04-2026 11_09_40,16.99023468,23.88421667,36.3,59.5336338,2683.111042,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Ativo
5,29-04-2026 11_10_08,14.48603451,24.86542998,36.3,367.5925151,659.4526358,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo
5,29-04-2026 11_58_14,15.32220324,26.56172336,36.3,1789.31029,1650.093985,Ativo,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo
