id_monitor,timestamp,cpu_percent,ram_percent,disk_usage_percent,bytes_sent_per_sec,bytes_recv_per_sec,bpm_status,pa_status,spo2_status,resp_status,temperatura_status,pic_status,pvc_status,ecg_status,etco2_status
1,29-04-2026 11_02_59,63.84100252661847,57.309107315401356,4.6,1282.4170623742455,720.4713078470825,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo
1,29-04-2026 11_03_27,81.91235067001907,56.439801536616685,4.6,228.29729577464792,522.6491830985916,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo,Ativo,Ativo,Ativo
1,29-04-2026 11_03_54,38.41999185420748,54.49083970146519,4.6,15.624788732394368,129.06394366197185,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_04_21,80.6714450849562,51.755479958808095,4.6,371.67864788732396,7270.899774647887,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
1,29-04-2026 11_04_49,56.45482089399571,48.78493048498618,4.6,13.276722151088348,363.45751600512165,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo
1,29-04-2026 11_05_16,46.39175793379458,55.41582009960101,4.6,4.935603184323332,521.4686589099816,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo
1,29-04-2026 11_05_42,66.69205993678779,51.75083407050901,4.6,386.032849404117,454.5047453954497,Inativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo,Ativo
1,29-04-2026 11_06_11,45.0429088770844,49.36262369456916,4.6,819.3013060179259,848.6956209987195,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo
1,29-04-2026 11_06_38,62.7273165514672,53.656238090046735,4.6,605.7475492957748,715.7588169014085,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_07_05,33.76305590982594,51.474877479336904,4.6,39.18389395194698,135.67118475559238,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_07_31,61.31618997299173,53.01507431032077,4.6,6.249915492957747,202.5642253521127,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_07_58,49.438723867801826,50.69190913113848,4.6,55.02157746478874,77.9007323943662,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_08_25,54.64284644238239,48.528395831038125,4.6,0.0,58.7410060362173,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
1,29-04-2026 11_08_51,43.52434033008719,49.34485889379649,4.6,2.596539235412475,112.92668008048291,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
1,29-04-2026 11_09_19,44.01529382679584,51.95417499349151,4.6,208.89948632974318,423.6324772162386,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_09_46,40.519177258776445,52.14641691642882,4.6,7.502899751449877,145.1060811930406,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
1,29-04-2026 11_10_12,50.004691533738075,50.76703627578516,4.6,116.48578077158606,1084.0026454378444,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_10_39,57.10652311210314,49.89705592103045,4.6,841.6021408450706,780.0436619718309,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
1,29-04-2026 11_11_07,85.7914210882251,48.13177731580069,4.6,841.8253521126761,1575.5236875800256,Inativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo
1,29-04-2026 11_11_34,83.83666084485311,52.92599064889716,4.6,161.39145131659524,90.94819350887937,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
1,29-04-2026 11_12_01,83.00997679094753,48.78420974402061,4.6,85.5486803171973,85.5486803171973,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
1,29-04-2026 12_01_19,15.26613900351133,49.7884077590315,4.6,532.3570836785418,649.7426914427742,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Inativo
1,29-04-2026 12_01_46,17.662581653808832,50.40692574260033,4.6,3.824747794726838,199.4032262780837,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo
