id_monitor,timestamp,cpu_percent,ram_percent,disk_usage_percent,bytes_sent_per_sec,bytes_recv_per_sec,bpm_status,pa_status,spo2_status,resp_status,temperatura_status,pic_status,pvc_status,ecg_status,etco2_status
6,29-04-2026 11_04_10,32.04188632100447,73.91385683267032,71.4,995.8223695111849,14636.956951118478,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
6,29-04-2026 11_04_37,15.966702765984165,72.05834788713044,71.4,329.15221209610604,446.0473902236951,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Ativo,Ativo
6,29-04-2026 11_05_05,11.448919757093996,70.64779013502411,71.4,1311.2937259923176,1244.1854033290654,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Inativo
6,29-04-2026 11_05_32,15.488402616784821,70.71744254628244,71.4,252.75052496798978,192.62842509603072,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
6,29-04-2026 11_05_58,24.059611755136892,71.93562953024754,71.4,72.35649724433559,8.443208818126148,Ativo,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo
6,29-04-2026 11_06_25,23.083377065275315,72.97562417914885,71.4,3823.927887323944,585.338724109362,Ativo,Ativo,Inativo,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo
6,29-04-2026 11_06_53,18.44466662191661,70.54358695168338,71.4,61.58808853118712,236.10285714285715,Inativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Inativo
6,29-04-2026 11_07_19,18.747338717938653,73.29081040574096,71.4,1152.6329743164872,43200.25246064623,Inativo,Inativo,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo
6,29-04-2026 11_07_47,19.23649384507904,69.62393422801719,71.4,78.6933601609658,173.12539235412478,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Ativo,Inativo,Ativo
6,29-04-2026 11_08_14,17.57851214592533,71.71929357745381,71.4,194.7190057995029,352.7488318144159,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Ativo,Ativo
6,29-04-2026 11_08_41,20.579204100848962,72.34216602903183,71.4,767.960643863179,1095.694004024145,Ativo,Inativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
6,29-04-2026 11_09_08,16.670154979594187,71.7078399257597,71.4,12.413279678068411,20.93175050301811,Ativo,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
6,29-04-2026 11_09_34,18.562424041676998,73.96031403434819,71.4,10.27897265948633,9.1160231980116,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
6,29-04-2026 11_10_00,14.442480491626778,70.85906280813295,71.4,11.91085335542668,14.536868268434134,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo
6,29-04-2026 11_10_27,15.80935256868187,70.61764709865392,71.4,359.0512676056338,103.72490945674043,Ativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Ativo,Inativo
6,29-04-2026 11_10_54,13.647286903229492,68.60061992426242,71.4,31.626427656850193,6.377464788732396,Inativo,Ativo,Ativo,Inativo,Inativo,Inativo,Inativo,Ativo,Inativo
6,29-04-2026 11_11_21,23.093243214202584,72.47499574181555,71.4,0.0,0.0,Ativo,Inativo,Ativo,Ativo,Ativo,Ativo,Inativo,Ativo,Inativo
6,29-04-2026 11_11_48,30.65609618040451,74.54875493399304,71.4,13.891781996325783,7.389540722596448,Ativo,Ativo,Ativo,Ativo,Ativo,Inativo,Inativo,Ativo,Ativo
6,29-04-2026 11_12_16,11.687450571653955,70.39706655748391,71.4,3.188732394366198,3.8264788732394366,Ativo,Inativo,Ativo,Inativo,Ativo,Inativo,Inativo,Inativo,Inativo
